id;word;type_id;type;total_count;freq;cumulative_freq
7808;投产;v;动词;135;0.0014;86.8079999999982
7809;罢;v;动词;135;0.0014;86.8093999999982
7810;下面;n;名词;135;0.0014;86.8107999999982
7811;桂林;ns;地名;135;0.0014;86.8121999999982
7812;妇人;n;名词;135;0.0014;86.8177999999982
7813;勿;d;副词;135;0.0014;86.8135999999982
7814;光亮;n;名词;135;0.0014;86.7911999999982
7815;花钱;v;动词;134;0.0014;86.8765999999984
7816;数学家;n;名词;134;0.0014;86.9059999999985
7817;张学良;nh;人名;134;0.0014;86.8807999999984
7818;不就;v;动词;134;0.0014;86.8835999999984
7819;个体户;n;名词;134;0.0014;86.8793999999984
7820;对外开放;v;动词;134;0.0014;86.8849999999984
7821;勘探;v;动词;134;0.0014;86.8863999999984
7822;布;v;动词;134;0.0014;86.8877999999984
7823;市政府;ni;机构名;134;0.0014;86.8891999999984
7824;界;k;后接成分;134;0.0014;86.8905999999984
7825;商标;n;名词;134;0.0014;86.8919999999984
7826;谜;n;名词;134;0.0014;86.9073999999985
7827;科学院;n;名词;134;0.0014;86.8947999999984
7828;油田;n;名词;134;0.0014;86.8961999999984
7829;偏见;n;名词;134;0.0014;86.8975999999985
7830;解开;v;动词;134;0.0014;86.8989999999985
7831;指挥;n;名词;134;0.0014;86.9003999999985
7832;好听;a;形容词;134;0.0014;86.9017999999985
7833;祖宗;n;名词;134;0.0014;86.8933999999984
7834;穿着;n;名词;134;0.0014;86.9031999999985
7835;蔡;nhf;人名-姓;134;0.0014;86.9045999999985
7836;电视剧;n;名词;134;0.0014;86.8821999999984
7837;次序;n;名词;134;0.0014;86.8751999999984
7838;孙悟空;nh;人名;134;0.0014;86.8485999999983
7839;宴会;n;名词;134;0.0014;86.8499999999983
7840;西风;n;名词;134;0.0014;86.8625999999984
7841;磁铁;n;名词;134;0.0014;86.8541999999983
7842;光子;n;名词;134;0.0014;86.8555999999983
7843;群落;n;名词;134;0.0014;86.8569999999983
7844;厂房;n;名词;134;0.0014;86.8583999999983
7845;销售额;n;名词;134;0.0014;86.8597999999983
7846;变法;v;动词;134;0.0014;86.8611999999984
7847;轻声;n;名词;134;0.0014;86.8527999999983
7848;客观上;nl;处所名词;134;0.0014;86.8639999999984
7849;包袱;n;名词;134;0.0014;86.8653999999984
7850;捆;v;动词;134;0.0014;86.8667999999984
7851;众;n;名词;134;0.0014;86.8779999999984
7852;口头;n;名词;134;0.0014;86.8695999999984
7853;性情;n;名词;134;0.0014;86.8513999999983
7854;蒸;v;动词;134;0.0014;86.8709999999984
7855;泛;v;动词;134;0.0014;86.8723999999984
7856;母体;n;名词;134;0.0014;86.8681999999984
7857;新旧;n;名词;134;0.0014;86.8737999999984
7858;华侨;n;名词;133;0.0014;86.9717999999987
7859;宁静;a;形容词;133;0.0014;86.9703999999987
7860;配子;n;名词;133;0.0014;86.9689999999986
7861;当时;n;名词;133;0.0014;86.9787999999987
7862;党政;n;名词;133;0.0014;86.9675999999986
7863;潜在;a;形容词;133;0.0014;86.9661999999986
7864;尊;v;动词;133;0.0014;86.9549999999986
7865;绝望;v;动词;133;0.0014;86.9647999999986
7866;高等教育;n;名词;133;0.0014;86.9759999999987
7867;举动;n;名词;133;0.0014;86.9619999999986
7868;储量;n;名词;133;0.0014;86.9605999999986
7869;钱;nhf;人名-姓;133;0.0014;86.9591999999986
7870;妹;n;名词;133;0.0014;86.9577999999986
7871;入侵;v;动词;133;0.0014;86.9563999999986
7872;陆军;n;名词;133;0.0014;86.9633999999986
7873;吸引力;n;名词;133;0.0014;86.9801999999987
7874;双;m;数词;133;0.0014;86.9913999999987
7875;其中;n;名词;133;0.0014;86.9927999999987
7876;生前;nt;时间名词;133;0.0014;86.9899999999987
7877;绣;v;动词;133;0.0014;86.9955999999987
7878;联结;v;动词;133;0.0014;86.9969999999987
7879;怒;v;动词;133;0.0014;86.9983999999987
7880;客观性;n;名词;133;0.0014;86.9997999999987
7881;压制;v;动词;133;0.0014;86.9941999999987
7882;权益;n;名词;133;0.0014;86.9087999999985
7883;无效;v;动词;133;0.0014;86.9885999999987
7884;犹豫;v;动词;133;0.0014;86.9731999999987
7885;分辨;v;动词;133;0.0014;86.9871999999987
7886;柳;n;名词;133;0.0014;86.9773999999987
7887;旱;a;形容词;133;0.0014;86.9857999999987
7888;大纲;n;名词;133;0.0014;86.9843999999987
7889;招生;v;动词;133;0.0014;86.9829999999987
7890;美化;v;动词;133;0.0014;86.9815999999987
7891;经济制度;n;名词;133;0.0014;86.9745999999987
7892;逃走;v;动词;133;0.0014;86.9325999999985
7893;复;d;副词;133;0.0014;86.9255999999985
7894;豆;n;名词;133;0.0014;86.9241999999985
7895;学会;n;名词;133;0.0014;86.9157999999985
7896;链;n;名词;133;0.0014;86.9227999999985
7897;塘;n;名词;133;0.0014;86.9297999999985
7898;发展史;n;名词;133;0.0014;86.9199999999985
7899;借口;n;名词;133;0.0014;86.9101999999985
7900;四化建设;i;习用语;133;0.0014;86.9115999999985
7901;弯;v;动词;133;0.0014;86.9129999999985
7902;物种;n;名词;133;0.0014;86.9185999999985
7903;虽说;c;连词;133;0.0014;86.9143999999985
7904;遗传学;n;名词;133;0.0014;86.9171999999985
7905;一九七九;m;数词;133;0.0014;86.9269999999985
7906;附加;v;动词;133;0.0014;86.9437999999986
7907;鹅;n;名词;133;0.0014;86.9521999999986
7908;越冬;v;动词;133;0.0014;86.9507999999986
7909;惊醒;v;动词;133;0.0014;86.9493999999986
7910;成语;n;名词;133;0.0014;86.9479999999986
7911;沙滩;n;名词;133;0.0014;86.9465999999986
7912;共鸣;n;名词;133;0.0014;86.9451999999986
7913;漆;n;名词;133;0.0014;86.9311999999985
7914;面包;n;名词;133;0.0014;86.9423999999986
7915;棚;n;名词;133;0.0014;86.9409999999986
7916;委屈;a;形容词;133;0.0014;86.9535999999986
7917;竟是;vl;联系动词;133;0.0014;86.9283999999985
7918;掩护;v;动词;133;0.0014;86.9395999999986
7919;赐;v;动词;133;0.0014;86.9381999999986
7920;经济核算;v;动词;133;0.0014;86.9367999999986
7921;忧郁;a;形容词;133;0.0014;86.9353999999986
7922;指明;v;动词;133;0.0014;86.9339999999986
7923;疏;a;形容词;133;0.0014;86.9213999999985
7924;笼罩;v;动词;132;0.0014;87.0389999999988
7925;集会;n;名词;132;0.0014;87.0473999999989
7926;沪;ns;地名;132;0.0014;87.0347999999988
7927;二十九;m;数词;132;0.0014;87.0305999999988
7928;航海;v;动词;132;0.0014;87.0361999999988
7929;乐观;a;形容词;132;0.0014;87.0375999999988
7930;黑夜;nt;时间名词;132;0.0014;87.0403999999988
7931;巴西;ns;地名;132;0.0014;87.0417999999988
7932;菩萨;n;名词;132;0.0014;87.0431999999989
7933;馒头;n;名词;132;0.0014;87.0445999999989
7934;贯穿;v;动词;132;0.0014;87.0487999999989
7935;脱下;v;动词;132;0.0014;87.0613999999989
7936;宏伟;a;形容词;132;0.0014;87.0599999999989
7937;螺旋;n;名词;132;0.0014;87.0585999999989
7938;驾驶;v;动词;132;0.0014;87.0571999999989
7939;拉到;v;动词;132;0.0014;87.0557999999989
7940;保管;v;动词;132;0.0014;87.0543999999989
7941;以色列;ns;地名;132;0.0014;87.0515999999989
7942;前期;nt;时间名词;132;0.0014;87.0459999999989
7943;智能;n;名词;132;0.0014;87.0501999999989
7944;精细;a;形容词;132;0.0014;87.0529999999989
7945;永;d;副词;132;0.0014;87.0319999999988
7946;来回;n;名词;132;0.0014;87.0263999999988
7947;恐怖;v;动词;132;0.0014;87.0053999999987
7948;战时;nt;时间名词;132;0.0014;87.0039999999987
7949;优;a;形容词;132;0.0014;87.0137999999988
7950;浇;v;动词;132;0.0014;87.0067999999988
7951;未知;v;动词;132;0.0014;87.0081999999988
7952;词组;n;名词;132;0.0014;87.0095999999988
7953;祖父;n;名词;132;0.0014;87.0109999999988
7954;写下;v;动词;132;0.0014;87.0123999999988
7955;资;n;名词;132;0.0014;87.0011999999987
7956;健壮;a;形容词;132;0.0014;87.0151999999988
7957;长官;n;名词;132;0.0014;87.0165999999988
7958;姊妹;n;名词;132;0.0014;87.0179999999988
7959;单;d;副词;132;0.0014;87.0193999999988
7960;定量;v;动词;132;0.0014;87.0207999999988
7961;包干;v;动词;132;0.0014;87.0277999999988
7962;选定;v;动词;132;0.0014;87.0221999999988
7963;预计;v;动词;132;0.0014;87.0333999999988
7964;咧;u;助词;132;0.0014;87.0235999999988
7965;高地;n;名词;132;0.0014;87.0291999999988
7966;编写;v;动词;132;0.0014;87.0249999999988
7967;租界;n;名词;132;0.0014;87.0025999999987
7968;照例;d;副词;131;0.0014;87.093599999999
7969;支;n;名词;131;0.0014;87.114599999999
7970;不堪;v;动词;131;0.0014;87.094999999999
7971;期货;n;名词;131;0.0014;87.089399999999
7972;早日;d;副词;131;0.0014;87.096399999999
7973;上衣;n;名词;131;0.0014;87.097799999999
7974;刷;v;动词;131;0.0014;87.099199999999
7975;婶;n;名词;131;0.0014;87.100599999999
7976;核心;n;名词;131;0.0014;87.101999999999
7977;隐蔽;v;动词;131;0.0014;87.1159999999991
7978;夏克明;nh;人名;131;0.0014;87.104799999999
7979;进一步;d;副词;131;0.0014;87.106199999999
7980;科学性;n;名词;131;0.0014;87.107599999999
7981;成虫;n;名词;131;0.0014;87.108999999999
7982;委员长;n;名词;131;0.0014;87.111799999999
7983;光电;n;名词;131;0.0014;87.103399999999
7984;高级;f;区别词;131;0.0014;87.113199999999
7985;蹬;v;动词;131;0.0014;87.110399999999
7986;献;v;动词;131;0.0014;87.092199999999
7987;旅长;n;名词;131;0.0014;87.083799999999
7988;作过;v;动词;131;0.0014;87.085199999999
7989;不全;a;形容词;131;0.0014;87.0725999999989
7990;灵敏;a;形容词;131;0.0014;87.090799999999
7991;忠诚;a;形容词;131;0.0014;87.0655999999989
7992;看望;v;动词;131;0.0014;87.0669999999989
7993;唯物论;n;名词;131;0.0014;87.0683999999989
7994;资产阶级革命;n;名词;131;0.0014;87.0697999999989
7995;凝视;v;动词;131;0.0014;87.0711999999989
7996;随便;d;副词;131;0.0014;87.0641999999989
7997;抚摸;v;动词;131;0.0014;87.0739999999989
7998;骨骼;n;名词;131;0.0014;87.0753999999989
7999;小船;n;名词;131;0.0014;87.0767999999989
8000;庄;n;名词;131;0.0014;87.0781999999989
8001;身躯;n;名词;131;0.0014;87.087999999999
8002;俱;d;副词;131;0.0014;87.079599999999
8003;库存;n;名词;131;0.0014;87.0627999999989
8004;光景;n;名词;131;0.0014;87.080999999999
8005;敏锐;a;形容词;131;0.0014;87.082399999999
8006;就;v;动词;131;0.0014;87.086599999999
8007;入学;v;动词;130;0.0014;87.1593999999992
8008;枕头;n;名词;130;0.0014;87.1495999999991
8009;自卫;v;动词;130;0.0014;87.1551999999992
8010;感受到;v;动词;130;0.0014;87.1565999999992
8011;氢氧化钠;n;名词;130;0.0014;87.1607999999992
8012;长出;v;动词;130;0.0014;87.1621999999992
8013;因;n;名词;130;0.0014;87.1635999999992
8014;排放;v;动词;130;0.0014;87.1649999999992
8015;必要;d;副词;130;0.0014;87.1663999999992
8016;鼻孔;n;名词;130;0.0014;87.1677999999992
8017;宝贝;n;名词;130;0.0014;87.1691999999992
8018;重;q;量词;130;0.0014;87.1705999999992
8019;唤;v;动词;130;0.0014;87.1719999999992
8020;主教;n;名词;130;0.0014;87.1733999999992
8021;开阔;a;形容词;130;0.0014;87.1761999999992
8022;小声;n;名词;130;0.0014;87.1915999999993
8023;飞来;v;动词;130;0.0014;87.1887999999993
8024;多层次;n;名词;130;0.0014;87.1873999999992
8025;扒;v;动词;130;0.0014;87.1859999999992
8026;顺;a;形容词;130;0.0014;87.1845999999992
8027;法庭;n;名词;130;0.0014;87.1901999999993
8028;掠过;v;动词;130;0.0014;87.1831999999992
8029;流向;v;动词;130;0.0014;87.1817999999992
8030;私;n;名词;130;0.0014;87.1803999999992
8031;忍耐;v;动词;130;0.0014;87.1789999999992
8032;有影响;v;动词;130;0.0014;87.1775999999992
8033;墨西哥;ns;地名;130;0.0014;87.1747999999992
8034;照相;v;动词;130;0.0014;87.1579999999992
8035;瞎;v;动词;130;0.0014;87.1523999999992
8036;复制;v;动词;130;0.0014;87.1299999999991
8037;人造卫星;n;名词;130;0.0014;87.1285999999991
8038;调到;v;动词;130;0.0014;87.1341999999991
8039;染色;v;动词;130;0.0014;87.1271999999991
8040;偶然性;n;名词;130;0.0014;87.1257999999991
8041;径流;n;名词;130;0.0014;87.1201999999991
8042;一块儿;n;名词;130;0.0014;87.1173999999991
8043;飞翔;v;动词;130;0.0014;87.1187999999991
8044;拥;v;动词;130;0.0014;87.1243999999991
8045;损耗;v;动词;130;0.0014;87.1215999999991
8046;翅;n;名词;130;0.0014;87.1229999999991
8047;偶尔;d;副词;130;0.0014;87.1313999999991
8048;大叫;v;动词;130;0.0014;87.1355999999991
8049;右边;nd;方位名词;130;0.0014;87.1369999999991
8050;喷出;v;动词;130;0.0014;87.1383999999991
8051;致富;v;动词;130;0.0014;87.1397999999991
8052;势能;n;名词;130;0.0014;87.1411999999991
8053;专利;n;名词;130;0.0014;87.1425999999991
8054;华北;ns;地名;130;0.0014;87.1439999999991
8055;当场;v;动词;130;0.0014;87.1453999999991
8056;瓦;n;名词;130;0.0014;87.1467999999991
8057;行;q;量词;130;0.0014;87.1537999999992
8058;通用;v;动词;130;0.0014;87.1327999999991
8059;席;n;名词;130;0.0014;87.1509999999991
8060;呼吁;v;动词;130;0.0014;87.1481999999991
8061;果断;a;形容词;129;0.0013;87.2318999999993
8062;胡适;nh;人名;129;0.0013;87.2266999999993
8063;惊异;a;形容词;129;0.0013;87.2279999999993
8064;闺女;n;名词;129;0.0013;87.2292999999993
8065;罕见;a;形容词;129;0.0013;87.2383999999993
8066;想;vu;能愿动词;129;0.0013;87.2305999999993
8067;冶炼;v;动词;129;0.0013;87.2227999999993
8068;准;d;副词;129;0.0013;87.2331999999993
8069;季风;n;名词;129;0.0013;87.2344999999993
8070;进军;v;动词;129;0.0013;87.2357999999993
8071;西德;ns;地名;129;0.0013;87.2409999999993
8072;咸;a;形容词;129;0.0013;87.2513999999993
8073;仇恨;n;名词;129;0.0013;87.2500999999993
8074;轻微;a;形容词;129;0.0013;87.2487999999993
8075;大多数;m;数词;129;0.0013;87.2474999999993
8076;枪声;n;名词;129;0.0013;87.2461999999993
8077;长城;n;名词;129;0.0013;87.2448999999993
8078;押;v;动词;129;0.0013;87.2435999999993
8079;那年;r;代词;129;0.0013;87.2422999999993
8080;经过;n;名词;129;0.0013;87.2201999999993
8081;锡;n;名词;129;0.0013;87.2370999999993
8082;造就;v;动词;129;0.0013;87.2240999999993
8083;旺;a;形容词;129;0.0013;87.2396999999993
8084;半夜;nt;时间名词;129;0.0013;87.2253999999993
8085;胸部;n;名词;129;0.0013;87.2188999999993
8086;炉子;n;名词;129;0.0013;87.1993999999993
8087;友人;n;名词;129;0.0013;87.1928999999993
8088;担;q;量词;129;0.0013;87.2006999999993
8089;对准;v;动词;129;0.0013;87.2045999999993
8090;八百;m;数词;129;0.0013;87.1980999999993
8091;命;v;动词;129;0.0013;87.1967999999993
8092;相对;v;动词;129;0.0013;87.1954999999993
8093;做饭;v;动词;129;0.0013;87.1941999999993
8094;话筒;n;名词;129;0.0013;87.2019999999993
8095;日期;nt;时间名词;129;0.0013;87.2058999999993
8096;下乡;v;动词;129;0.0013;87.2071999999993
8097;尖;n;名词;129;0.0013;87.2084999999993
8098;想出;v;动词;129;0.0013;87.2097999999993
8099;解答;v;动词;129;0.0013;87.2214999999993
8100;洗澡;v;动词;129;0.0013;87.2123999999993
8101;辨认;v;动词;129;0.0013;87.2032999999993
8102;光滑;a;形容词;129;0.0013;87.2136999999993
8103;列;n;名词;129;0.0013;87.2149999999993
8104;均衡;a;形容词;129;0.0013;87.2162999999993
8105;妥协;v;动词;129;0.0013;87.2175999999993
8106;贫;a;形容词;129;0.0013;87.2110999999993
8107;发电;v;动词;128;0.0013;87.2786999999993
8108;缝;v;动词;128;0.0013;87.2760999999993
8109;逻辑思维;n;名词;128;0.0013;87.2747999999993
8110;四海;nhs;人名-名;128;0.0013;87.2734999999993
8111;蕴藏;v;动词;128;0.0013;87.2721999999993
8112;佩服;v;动词;128;0.0013;87.2708999999993
8113;满;d;副词;128;0.0013;87.2695999999993
8114;范;nhf;人名-姓;128;0.0013;87.2682999999993
8115;以南;nd;方位名词;128;0.0013;87.2669999999993
8116;平;v;动词;128;0.0013;87.2656999999993
8117;尊敬;a;形容词;128;0.0013;87.2526999999993
8118;女真;ns;地名;128;0.0013;87.2630999999993
8119;现阶段;nt;时间名词;128;0.0013;87.2617999999993
8120;分钟;nt;时间名词;128;0.0013;87.2604999999993
8121;方才;d;副词;128;0.0013;87.2591999999993
8122;以北;nd;方位名词;128;0.0013;87.2578999999993
8123;维修;v;动词;128;0.0013;87.2565999999993
8124;趋;v;动词;128;0.0013;87.2552999999993
8125;法官;n;名词;128;0.0013;87.2539999999993
8126;民歌;n;名词;128;0.0013;87.2812999999993
8127;深;n;名词;128;0.0013;87.2773999999993
8128;归来;v;动词;128;0.0013;87.2643999999993
8129;匪;n;名词;128;0.0013;87.3007999999993
8130;集资;v;动词;128;0.0013;87.3046999999993
8131;欣赏者;n;名词;128;0.0013;87.3163999999993
8132;中农;n;名词;128;0.0013;87.3033999999993
8133;等候;v;动词;128;0.0013;87.2981999999993
8134;回;vd;趋向动词;128;0.0013;87.3059999999993
8135;自豪;a;形容词;128;0.0013;87.3072999999993
8136;德育;n;名词;128;0.0013;87.3085999999993
8137;下属;n;名词;128;0.0013;87.3098999999993
8138;美国人;n;名词;128;0.0013;87.3111999999993
8139;值班;v;动词;128;0.0013;87.3124999999993
8140;悬挂;v;动词;128;0.0013;87.3137999999993
8141;车厢;n;名词;128;0.0013;87.3150999999993
8142;茶叶;n;名词;128;0.0013;87.3020999999993
8143;一线;n;名词;128;0.0013;87.2968999999993
8144;水珠;n;名词;128;0.0013;87.2955999999993
8145;一家人;n;名词;128;0.0013;87.2942999999993
8146;机车;n;名词;128;0.0013;87.2929999999993
8147;转为;v;动词;128;0.0013;87.2916999999993
8148;程;n;名词;128;0.0013;87.2903999999993
8149;水蒸气;n;名词;128;0.0013;87.2890999999993
8150;迫;v;动词;128;0.0013;87.2877999999993
8151;领事;n;名词;128;0.0013;87.2864999999993
8152;特殊性;n;名词;128;0.0013;87.2851999999993
8153;老大;n;名词;128;0.0013;87.2838999999993
8154;马车;n;名词;128;0.0013;87.2799999999993
8155;侦查;v;动词;128;0.0013;87.2825999999993
8156;进化论;n;名词;128;0.0013;87.2994999999993
8157;日记;n;名词;127;0.0013;87.3527999999993
8158;内脏;n;名词;127;0.0013;87.3501999999993
8159;倾听;v;动词;127;0.0013;87.3553999999993
8160;荧光屏;n;名词;127;0.0013;87.3566999999993
8161;党委书记;n;名词;127;0.0013;87.3579999999993
8162;快去;v;动词;127;0.0013;87.3592999999993
8163;喊声;n;名词;127;0.0013;87.3605999999993
8164;敌军;n;名词;127;0.0013;87.3618999999993
8165;误解;v;动词;127;0.0013;87.3631999999993
8166;笔记;n;名词;127;0.0013;87.3644999999993
8167;不只是;v;动词;127;0.0013;87.3657999999993
8168;沉积物;n;名词;127;0.0013;87.3670999999993
8169;双眼;n;名词;127;0.0013;87.3696999999993
8170;灵活性;n;名词;127;0.0013;87.3800999999993
8171;人民日报;n;名词;127;0.0013;87.3787999999993
8172;关上;v;动词;127;0.0013;87.3774999999993
8173;挺;v;动词;127;0.0013;87.3761999999993
8174;指;n;名词;127;0.0013;87.3748999999993
8175;量子力学;n;名词;127;0.0013;87.3735999999993
8176;烈士;n;名词;127;0.0013;87.3683999999993
8177;换句话说;i;习用语;127;0.0013;87.3709999999993
8178;判;v;动词;127;0.0013;87.3813999999993
8179;鳃;n;名词;127;0.0013;87.3475999999993
8180;康有为;nh;人名;127;0.0013;87.3722999999993
8181;冷冷;a;形容词;127;0.0013;87.3514999999993
8182;心上;nl;处所名词;127;0.0013;87.3540999999993
8183;音调;n;名词;127;0.0013;87.3462999999993
8184;电容器;n;名词;127;0.0013;87.3293999999993
8185;鲤鱼;n;名词;127;0.0013;87.3319999999993
8186;事例;n;名词;127;0.0013;87.3267999999993
8187;摇晃;v;动词;127;0.0013;87.3254999999993
8188;空白;n;名词;127;0.0013;87.3241999999993
8189;锁;n;名词;127;0.0013;87.3228999999993
8190;问世;v;动词;127;0.0013;87.3215999999993
8191;嫁接;v;动词;127;0.0013;87.3202999999993
8192;特意;d;副词;127;0.0013;87.3189999999993
8193;特地;d;副词;127;0.0013;87.3176999999993
8194;握住;v;动词;127;0.0013;87.3280999999993
8195;郊区;n;名词;127;0.0013;87.3332999999993
